range_nmi,speed_kt,P
7305.271542664449,253.84615384615384,0.0
8547.08812559251,253.84615384615384,0.0
10000.0,253.84615384615384,0.0
10.0,262.05128205128204,0.2733333333333333
11.69989106589066,262.05128205128204,0.23333333333333334
13.688745095370805,262.05128205128204,0.18733333333333332
16.015682644458355,262.05128205128204,0.146
18.73817422860384,262.05128205128204,0.10466666666666667
21.923459724834466,262.05128205128204,0.06333333333333334
25.650209056800456,262.05128205128204,0.037333333333333336
30.010465178188735,262.05128205128204,0.012666666666666666
35.11191734215131,262.05128205128204,0.0013333333333333333
41.08056080177274,262.05128205128204,0.0
48.06380863064389,262.05128205128204,0.0
56.23413251903491,262.05128205128204,0.0
65.79332246575679,262.05128205128204,0.0
76.9774705712371,262.05128205128204,0.0
90.06280202112787,262.05128205128204,0.0
105.37249727360725,262.05128205128204,0.0
123.28467394420659,262.05128205128204,0.0
144.24172552410664,262.05128205128204,0.0
168.7612475788147,262.05128205128204,0.0
197.44882128159367,262.05128205128204,0.0
231.0129700083158,262.05128205128204,0.0
270.28265839051625,262.05128205128204,0.0
316.22776601683796,262.05128205128204,0.0
369.9830414406966,262.05128205128204,0.0
432.8761281083057,262.05128205128204,0.0
506.4603543891704,262.05128205128204,0.0
592.5530975545674,262.05128205128204,0.0
693.2806692144524,262.05128205128204,0.0
811.1308307896873,262.05128205128204,0.0
949.0142360424725,262.05128205128204,0.0
1110.336318167638,262.05128205128204,0.0
1299.0813969063468,262.05128205128204,0.0
1519.9110829529332,262.05128205128204,0.0
1778.2794100389228,262.05128205128204,0.0
2080.5675382171694,262.05128205128204,0.0
2434.2413552369194,262.05128205128204,0.0
2848.035868435799,262.05128205128204,0.0
3332.1709412448167,262.05128205128204,0.0
3898.603702549072,262.05128205128204,0.0
4561.323862890211,262.05128205128204,0.0
5336.699231206308,262.05128205128204,0.0
6243.879965653626,262.05128205128204,0.0
7305.271542664449,262.05128205128204,0.0
8547.08812559251,262.05128205128204,0.0
10000.0,262.05128205128204,0.0
10.0,270.2564102564103,0.21066666666666667
11.69989106589066,270.2564102564103,0.172
13.688745095370805,270.2564102564103,0.138
16.015682644458355,270.2564102564103,0.10733333333333334
18.73817422860384,270.2564102564103,0.06533333333333333
21.923459724834466,270.2564102564103,0.04466666666666667
25.650209056800456,270.2564102564103,0.021333333333333333
30.010465178188735,270.2564102564103,0.005333333333333333
35.11191734215131,270.2564102564103,0.0006666666666666666
41.08056080177274,270.2564102564103,0.0
48.06380863064389,270.2564102564103,0.0
56.23413251903491,270.2564102564103,0.0
65.79332246575679,270.2564102564103,0.0
76.9774705712371,270.2564102564103,0.0
90.06280202112787,270.2564102564103,0.0
105.37249727360725,270.2564102564103,0.0
123.28467394420659,270.2564102564103,0.0
144.24172552410664,270.2564102564103,0.0
