sample_idx,cost,theta_pax_weight_kg,theta_fan_pressure_ratio,theta_fan_scaling_mach_ref,theta_propeller_curve_peak_mach,theta_propeller_curve_rise_rate,theta_propeller_curve_decay_width
185,2.18421596621736,103.86350834305041,1.337490070429476,0.8209019416744675,0.5724638395279792,17.967198553955015,0.06046949113222469
186,2.1717428427291363,101.64848592824278,1.3521626354958884,0.840155495763023,0.5098525202693525,16.990296138735417,0.020278671501797338
187,2.499358173698787,100.58583764326663,1.458906127491541,0.839495177421461,0.5745797134149888,19.809842608417398,0.0469316083632277
188,1.2327326743017983,91.30464274247628,1.4126795516638964,0.7815725813426011,0.46777962356075914,15.260017301135939,0.03851178942958733
189,1.8374809816763524,96.58527994280661,1.4270246661262842,0.824739773977711,0.4659285401596172,12.920191243053765,0.06660823851348181
190,1.3315523923765256,84.7948975392674,1.3652216684662408,0.8449471706727539,0.5528746967035951,7.682027513335122,0.07368946094483088
191,1.8673863160940063,76.44721742977643,1.5276115189186574,0.8496079309284821,0.5119232427794368,9.257923997320388,0.04189336008080291
192,1.0591928065533263,80.45235949560866,1.4046407509314973,0.8037117589943154,0.5552247499180991,6.582252535832637,0.05396276101442109
193,1.1317267284260908,88.28217027775133,1.4594229446460183,0.7813815453548719,0.4506473816827745,14.064069824561132,0.07609087201532816
194,1.7234905172070492,93.14428164217523,1.5221074260078689,0.8185685529437043,0.547380502609875,18.554986887434058,0.07489505478535503
195,1.0958848869921414,86.76464244757283,1.450630255810945,0.7878055535412811,0.47140645914999135,17.71279309630902,0.037338062166014596
196,0.978914002811182,77.77226211100661,1.3399461665056478,0.8195831786351636,0.46529030470163896,13.815877728319638,0.036487697982300824
197,1.4336490354273754,82.62219340748393,1.4425157741696586,0.8447720692743295,0.557249971239637,15.059165006629788,0.03241199161664919
198,1.7224453179997625,98.64715027933877,1.3654266059803193,0.7970515688101857,0.459471821198183,12.346666673761925,0.06900978651508392
199,1.055856326223997,80.77254654501093,1.482943843763902,0.8038079807380011,0.528507338797942,14.450779891596257,0.0781212123043328
200,1.1547589820967183,83.82207744987835,1.4398406468278016,0.8169271331315947,0.478120247248212,14.555705517012276,0.05139409207872124
201,1.166739869871138,83.46664279403305,1.5487176615392697,0.8034006055539266,0.4504614442188469,10.651181079534291,0.06491073393645341
202,3.3013675542358976,101.26302736539324,1.4372598180297382,0.8306517775930246,0.47913752944771204,6.421503647302904,0.026783915501440103
203,1.1783739311779378,85.4941218358635,1.3323959133148757,0.8306163814259757,0.5072504236625899,8.542035952486568,0.0415503823484913
204,1.1182749764375584,89.03188253741874,1.3331326227032612,0.7870319326414675,0.5917974795106079,15.07351432468682,0.060856260837238565
205,1.2921070022491954,82.05437993108276,1.4255732076469332,0.8396375694196165,0.5355665529217127,8.376535913832893,0.05069729809011876
206,2.9969360105154825,103.93355727901167,1.5164200882381857,0.8260721102627092,0.4849643636396712,9.365627628781834,0.0625074546186388
207,1.0162097788755857,85.93002437175815,1.3613117134366721,0.7812220825110328,0.48950471961037567,18.33343906663022,0.06617010219757652
208,1.7712587713417074,91.69477440813455,1.3725743633477543,0.7823854928795739,0.5204229572062999,6.417808350744316,0.05781709022201324
209,1.7022602802535431,84.46098014979908,1.4855746687904754,0.8434554790163861,0.5433401843940815,8.592735682380944,0.030788228390951924
210,2.649620998375747,87.48981764393754,1.3585684814536436,0.8075625549816768,0.4652282602209148,5.111452030764424,0.03152103456981062
