output,fattore,S1,S1_lo,S1_hi,ST,ST_lo,ST_hi,interazione,n_valid,frazione_valida,N,trasformazione
E[e-SAF combustion]@6000nmi_450kt_fan,oew_fan_b,0.343200079327778,,,0.26812099404538814,,,-0.07507908528238988,64,1.0,64,log
E[e-SAF combustion]@6000nmi_450kt_fan,oew_fan_r_pivot,0.13653940267612602,,,0.10814461989409366,,,-0.028394782782032363,64,1.0,64,log
E[e-SAF combustion]@6000nmi_450kt_fan,eta_motor,0.0,,,0.0,,,0.0,64,1.0,64,log
E[e-SAF combustion]@6000nmi_450kt_fan,calibration_block,0.05035172870421741,,,0.03917182085022382,,,-0.011179907853993594,64,1.0,64,log
E[e-SAF combustion]@6000nmi_450kt_fan,e_battery_Wh_per_kg,0.0,,,0.0,,,0.0,64,1.0,64,log
E[e-SAF combustion]@6000nmi_450kt_fan,fuel_cell_specific_power_kW_per_kg,0.0,,,0.0,,,0.0,64,1.0,64,log
E[e-SAF combustion]@6000nmi_450kt_fan,eta_fuel_cell,0.0,,,0.0,,,0.0,64,1.0,64,log
E[e-SAF combustion]@6000nmi_450kt_fan,liquid_hydrogen,0.17660659316436442,,,0.12904535372747875,,,-0.04756123943688567,64,1.0,64,log
E[e-SAF combustion]@6000nmi_450kt_fan,e_saf,0.475074927211501,,,0.4397068758760405,,,-0.035368051335460504,64,1.0,64,log
E[e-SAF combustion]@6000nmi_450kt_fan,gamma_tank,0.0,,,0.0,,,0.0,64,1.0,64,log
E[e-SAF combustion]@6000nmi_450kt_fan,resto,0.0,,,0.0,,,0.0,64,1.0,64,log
E[e-SAF combustion]@1500nmi_250kt_propeller,oew_fan_b,0.01077177868293697,,,0.06645619692927007,,,0.055684418246333106,64,1.0,64,log
E[e-SAF combustion]@1500nmi_250kt_propeller,oew_fan_r_pivot,0.052680021145370994,,,0.05798747117038964,,,0.005307450025018645,64,1.0,64,log
E[e-SAF combustion]@1500nmi_250kt_propeller,eta_motor,0.0,,,0.0,,,0.0,64,1.0,64,log
E[e-SAF combustion]@1500nmi_250kt_propeller,calibration_block,0.04409781913590006,,,0.11480992459315519,,,0.07071210545725512,64,1.0,64,log
E[e-SAF combustion]@1500nmi_250kt_propeller,e_battery_Wh_per_kg,0.0,,,0.0,,,0.0,64,1.0,64,log
E[e-SAF combustion]@1500nmi_250kt_propeller,fuel_cell_specific_power_kW_per_kg,0.0,,,0.0,,,0.0,64,1.0,64,log
E[e-SAF combustion]@1500nmi_250kt_propeller,eta_fuel_cell,0.0,,,0.0,,,0.0,64,1.0,64,log
E[e-SAF combustion]@1500nmi_250kt_propeller,liquid_hydrogen,0.18578680882346602,,,0.1616596233693328,,,-0.024127185454133226,64,1.0,64,log
E[e-SAF combustion]@1500nmi_250kt_propeller,e_saf,0.4920184713164849,,,0.5508361664623834,,,0.05881769514589852,64,1.0,64,log
E[e-SAF combustion]@1500nmi_250kt_propeller,gamma_tank,0.0,,,0.0,,,0.0,64,1.0,64,log
E[e-SAF combustion]@1500nmi_250kt_propeller,resto,0.17275862986136084,,,0.104019025463421,,,-0.06873960439793984,64,1.0,64,log
E[Battery-electric]@10nmi_200kt_propeller,oew_fan_b,0.0,,,0.0,,,0.0,127,0.9921875,128,log
E[Battery-electric]@10nmi_200kt_propeller,oew_fan_r_pivot,0.0,,,0.0,,,0.0,127,0.9921875,128,log
E[Battery-electric]@10nmi_200kt_propeller,eta_motor,0.06306861858913487,,,0.04377473413560651,,,-0.019293884453528365,127,0.9921875,128,log
E[Battery-electric]@10nmi_200kt_propeller,calibration_block,0.11841312731997412,,,0.12490540801017422,,,0.006492280690200095,126,0.984375,128,log
E[Battery-electric]@10nmi_200kt_propeller,e_battery_Wh_per_kg,0.713018085356835,,,0.7336382014350755,,,0.020620116078240547,127,0.9921875,128,log
E[Battery-electric]@10nmi_200kt_propeller,fuel_cell_specific_power_kW_per_kg,0.0,,,0.0,,,0.0,127,0.9921875,128,log
E[Battery-electric]@10nmi_200kt_propeller,eta_fuel_cell,0.0,,,0.0,,,0.0,127,0.9921875,128,log
E[Battery-electric]@10nmi_200kt_propeller,liquid_hydrogen,0.0,,,0.0,,,0.0,127,0.9921875,128,log
E[Battery-electric]@10nmi_200kt_propeller,e_saf,0.0,,,0.0,,,0.0,127,0.9921875,128,log
E[Battery-electric]@10nmi_200kt_propeller,gamma_tank,0.0,,,0.0,,,0.0,127,0.9921875,128,log
E[Battery-electric]@10nmi_200kt_propeller,resto,0.01722999325895328,,,0.02745249905633072,,,0.010222505797377438,127,0.9921875,128,log
E[Battery-electric]@10nmi_250kt_propeller,oew_fan_b,0.0,,,0.0,,,0.0,113,0.8828125,128,log
E[Battery-electric]@10nmi_250kt_propeller,oew_fan_r_pivot,0.0,,,0.0,,,0.0,113,0.8828125,128,log
E[Battery-electric]@10nmi_250kt_propeller,eta_motor,0.06170708957776005,,,0.12102696024637706,,,0.05931987066861701,112,0.875,128,log
E[Battery-electric]@10nmi_250kt_propeller,calibration_block,0.020369646873254325,,,0.07191746281448672,,,0.051547815941232394,112,0.875,128,log
E[Battery-electric]@10nmi_250kt_propeller,e_battery_Wh_per_kg,0.9340391885311748,,,1.0444369884214906,,,0.11039779989031573,112,0.875,128,log
E[Battery-electric]@10nmi_250kt_propeller,fuel_cell_specific_power_kW_per_kg,0.0,,,0.0,,,0.0,113,0.8828125,128,log
E[Battery-electric]@10nmi_250kt_propeller,eta_fuel_cell,0.0,,,0.0,,,0.0,113,0.8828125,128,log
E[Battery-electric]@10nmi_250kt_propeller,liquid_hydrogen,0.0,,,0.0,,,0.0,113,0.8828125,128,log
E[Battery-electric]@10nmi_250kt_propeller,e_saf,0.0,,,0.0,,,0.0,113,0.8828125,128,log
E[Battery-electric]@10nmi_250kt_propeller,gamma_tank,0.0,,,0.0,,,0.0,113,0.8828125,128,log
E[Battery-electric]@10nmi_250kt_propeller,resto,0.04067411413676981,,,0.0403019057101169,,,-0.0003722084266529063,113,0.8828125,128,log
E[Battery-electric]@20nmi_250kt_propeller,oew_fan_b,0.0,,,0.0,,,0.0,87,0.6796875,128,log
E[Battery-electric]@20nmi_250kt_propeller,oew_fan_r_pivot,0.0,,,0.0,,,0.0,87,0.6796875,128,log
E[Battery-electric]@20nmi_250kt_propeller,eta_motor,0.13293137774580843,,,0.13804386728724793,,,0.005112489541439502,85,0.6640625,128,log
E[Battery-electric]@20nmi_250kt_propeller,calibration_block,0.03642766167274847,,,0.06373332741972385,,,0.027305665746975377,85,0.6640625,128,log
E[Battery-electric]@20nmi_250kt_propeller,e_battery_Wh_per_kg,0.524872065042174,,,0.9710574388959148,,,0.4461853738537408,86,0.671875,128,log
E[Battery-electric]@20nmi_250kt_propeller,fuel_cell_specific_power_kW_per_kg,0.0,,,0.0,,,0.0,87,0.6796875,128,log
E[Battery-electric]@20nmi_250kt_propeller,eta_fuel_cell,0.0,,,0.0,,,0.0,87,0.6796875,128,log
E[Battery-electric]@20nmi_250kt_propeller,liquid_hydrogen,0.0,,,0.0,,,0.0,87,0.6796875,128,log
E[Battery-electric]@20nmi_250kt_propeller,e_saf,0.0,,,0.0,,,0.0,87,0.6796875,128,log
E[Battery-electric]@20nmi_250kt_propeller,gamma_tank,0.0,,,0.0,,,0.0,87,0.6796875,128,log
E[Battery-electric]@20nmi_250kt_propeller,resto,-0.015748750790522813,,,0.09205673091745242,,,0.10780548170797524,86,0.671875,128,log
E[Battery-electric]@5nmi_300kt_fan,oew_fan_b,0.0,,,0.0,,,0.0,81,0.6328125,128,log
E[Battery-electric]@5nmi_300kt_fan,oew_fan_r_pivot,0.0,,,0.0,,,0.0,81,0.6328125,128,log
E[Battery-electric]@5nmi_300kt_fan,eta_motor,0.10798367804540054,,,0.11512028054994801,,,0.007136602504547465,78,0.609375,128,log
E[Battery-electric]@5nmi_300kt_fan,calibration_block,0.010828411590926353,,,0.03695216467616333,,,0.026123753085236977,78,0.609375,128,log
E[Battery-electric]@5nmi_300kt_fan,e_battery_Wh_per_kg,0.8133163436615366,,,1.0764408014695308,,,0.2631244578079942,80,0.625,128,log
E[Battery-electric]@5nmi_300kt_fan,fuel_cell_specific_power_kW_per_kg,0.0,,,0.0,,,0.0,81,0.6328125,128,log
E[Battery-electric]@5nmi_300kt_fan,eta_fuel_cell,0.0,,,0.0,,,0.0,81,0.6328125,128,log
E[Battery-electric]@5nmi_300kt_fan,liquid_hydrogen,0.0,,,0.0,,,0.0,81,0.6328125,128,log
E[Battery-electric]@5nmi_300kt_fan,e_saf,0.0,,,0.0,,,0.0,81,0.6328125,128,log
E[Battery-electric]@5nmi_300kt_fan,gamma_tank,0.0,,,0.0,,,0.0,81,0.6328125,128,log
E[Battery-electric]@5nmi_300kt_fan,resto,0.019467081303987995,,,0.09244456370291616,,,0.07297748239892816,78,0.609375,128,log
E[Hydrogen fuel cell]@100nmi_200kt_propeller,oew_fan_b,0.05607759739689521,,,0.06748115590386002,,,0.011403558506964805,128,1.0,128,log
E[Hydrogen fuel cell]@100nmi_200kt_propeller,oew_fan_r_pivot,0.01410738010377698,,,0.01778161165453183,,,0.0036742315507548515,128,1.0,128,log
E[Hydrogen fuel cell]@100nmi_200kt_propeller,eta_motor,0.11460669972283626,,,0.11332187592496522,,,-0.0012848237978710375,128,1.0,128,log
E[Hydrogen fuel cell]@100nmi_200kt_propeller,calibration_block,0.09281815618286593,,,0.0765546036160347,,,-0.016263552566831235,128,1.0,128,log
E[Hydrogen fuel cell]@100nmi_200kt_propeller,e_battery_Wh_per_kg,0.0,,,0.0,,,0.0,128,1.0,128,log
E[Hydrogen fuel cell]@100nmi_200kt_propeller,fuel_cell_specific_power_kW_per_kg,0.29597919718801274,,,0.2565225501091615,,,-0.03945664707885127,128,1.0,128,log
E[Hydrogen fuel cell]@100nmi_200kt_propeller,eta_fuel_cell,0.39844898897772923,,,0.4119219541489552,,,0.013472965171225981,128,1.0,128,log
E[Hydrogen fuel cell]@100nmi_200kt_propeller,liquid_hydrogen,0.0220457483862595,,,0.024103592227487643,,,0.002057843841228143,128,1.0,128,log
E[Hydrogen fuel cell]@100nmi_200kt_propeller,e_saf,0.0,,,0.0,,,0.0,128,1.0,128,log
E[Hydrogen fuel cell]@100nmi_200kt_propeller,gamma_tank,0.002528277709774726,,,0.005140535406899288,,,0.0026122576971245614,128,1.0,128,log
E[Hydrogen fuel cell]@100nmi_200kt_propeller,resto,0.014033302816827884,,,0.04358395701866579,,,0.029550654201837907,128,1.0,128,log
E[Hydrogen fuel cell]@100nmi_300kt_propeller,oew_fan_b,0.0382206206423796,,,0.021825442074753204,,,-0.016395178567626394,126,0.984375,128,log
E[Hydrogen fuel cell]@100nmi_300kt_propeller,oew_fan_r_pivot,0.0081361337628624,,,0.007841078153449756,,,-0.0002950556094126443,126,0.984375,128,log
E[Hydrogen fuel cell]@100nmi_300kt_propeller,eta_motor,0.0664022687111262,,,0.045940397673452815,,,-0.020461871037673385,126,0.984375,128,log
E[Hydrogen fuel cell]@100nmi_300kt_propeller,calibration_block,0.48749881487728897,,,0.46257944415636426,,,-0.024919370720924705,126,0.984375,128,log
E[Hydrogen fuel cell]@100nmi_300kt_propeller,e_battery_Wh_per_kg,0.0,,,0.0,,,0.0,126,0.984375,128,log
E[Hydrogen fuel cell]@100nmi_300kt_propeller,fuel_cell_specific_power_kW_per_kg,0.2905505403588868,,,0.19431782384278332,,,-0.09623271651610346,126,0.984375,128,log
E[Hydrogen fuel cell]@100nmi_300kt_propeller,eta_fuel_cell,0.09806338608793749,,,0.11880208262622916,,,0.020738696538291662,126,0.984375,128,log
E[Hydrogen fuel cell]@100nmi_300kt_propeller,liquid_hydrogen,-0.0009872554065807624,,,0.0041446137599930825,,,0.005131869166573845,126,0.984375,128,log
E[Hydrogen fuel cell]@100nmi_300kt_propeller,e_saf,0.0,,,0.0,,,0.0,126,0.984375,128,log
E[Hydrogen fuel cell]@100nmi_300kt_propeller,gamma_tank,-0.003951527837617997,,,0.001992328787978548,,,0.005943856625596546,126,0.984375,128,log
E[Hydrogen fuel cell]@100nmi_300kt_propeller,resto,0.0030827392262427794,,,0.009237664497139532,,,0.006154925270896753,126,0.984375,128,log
E[Hydrogen fuel cell]@1500nmi_250kt_propeller,oew_fan_b,0.0049077769393435396,,,0.012972751204056263,,,0.008064974264712723,128,1.0,128,log
E[Hydrogen fuel cell]@1500nmi_250kt_propeller,oew_fan_r_pivot,0.0679056528754176,,,0.06232909068589133,,,-0.00557656218952627,128,1.0,128,log
E[Hydrogen fuel cell]@1500nmi_250kt_propeller,eta_motor,0.11760290117560972,,,0.12417314711089657,,,0.00657024593528685,128,1.0,128,log
E[Hydrogen fuel cell]@1500nmi_250kt_propeller,calibration_block,0.04688698470158511,,,0.026088447207342994,,,-0.020798537494242115,128,1.0,128,log
E[Hydrogen fuel cell]@1500nmi_250kt_propeller,e_battery_Wh_per_kg,0.0,,,0.0,,,0.0,128,1.0,128,log
E[Hydrogen fuel cell]@1500nmi_250kt_propeller,fuel_cell_specific_power_kW_per_kg,0.29443607877490946,,,0.2856212779642146,,,-0.008814800810694856,128,1.0,128,log
E[Hydrogen fuel cell]@1500nmi_250kt_propeller,eta_fuel_cell,0.410074468478492,,,0.4298413613650698,,,0.01976689288657779,128,1.0,128,log
E[Hydrogen fuel cell]@1500nmi_250kt_propeller,liquid_hydrogen,0.01241127722057108,,,0.012427265745282549,,,1.5988524711468485e-05,128,1.0,128,log
E[Hydrogen fuel cell]@1500nmi_250kt_propeller,e_saf,0.0,,,0.0,,,0.0,128,1.0,128,log
E[Hydrogen fuel cell]@1500nmi_250kt_propeller,gamma_tank,0.022815581965521737,,,0.021599112927054832,,,-0.0012164690384669045,128,1.0,128,log
E[Hydrogen fuel cell]@1500nmi_250kt_propeller,resto,-0.004643158878883432,,,0.026493928669011835,,,0.031137087547895268,128,1.0,128,log
E[Hydrogen fuel cell]@6000nmi_250kt_propeller,oew_fan_b,0.4218647634021217,,,0.5605755646598698,,,0.1387108012577481,126,0.984375,128,log
E[Hydrogen fuel cell]@6000nmi_250kt_propeller,oew_fan_r_pivot,0.025713855696301597,,,0.023432713746275226,,,-0.0022811419500263705,127,0.9921875,128,log
E[Hydrogen fuel cell]@6000nmi_250kt_propeller,eta_motor,0.05018925020220055,,,0.05805494020734683,,,0.007865690005146274,127,0.9921875,128,log
E[Hydrogen fuel cell]@6000nmi_250kt_propeller,calibration_block,0.022294669813526825,,,0.014503099039813073,,,-0.007791570773713752,127,0.9921875,128,log
E[Hydrogen fuel cell]@6000nmi_250kt_propeller,e_battery_Wh_per_kg,0.0,,,0.0,,,0.0,127,0.9921875,128,log
E[Hydrogen fuel cell]@6000nmi_250kt_propeller,fuel_cell_specific_power_kW_per_kg,0.015012853885528388,,,0.0755288823877673,,,0.06051602850223891,127,0.9921875,128,log
E[Hydrogen fuel cell]@6000nmi_250kt_propeller,eta_fuel_cell,0.18708177779848037,,,0.25971048928571683,,,0.07262871148723646,127,0.9921875,128,log
E[Hydrogen fuel cell]@6000nmi_250kt_propeller,liquid_hydrogen,0.007907804259936225,,,0.002412699404290157,,,-0.005495104855646068,127,0.9921875,128,log
E[Hydrogen fuel cell]@6000nmi_250kt_propeller,e_saf,0.0,,,0.0,,,0.0,127,0.9921875,128,log
E[Hydrogen fuel cell]@6000nmi_250kt_propeller,gamma_tank,0.013549656019757092,,,0.046246643116974066,,,0.032696987097216974,127,0.9921875,128,log
E[Hydrogen fuel cell]@6000nmi_250kt_propeller,resto,-0.006369187828785483,,,0.014962658448421557,,,0.02133184627720704,127,0.9921875,128,log
E[Hydrogen fuel cell]@100nmi_350kt_fan,oew_fan_b,0.10228142658614872,,,0.11171053887051717,,,0.009429112284368449,128,1.0,128,log
E[Hydrogen fuel cell]@100nmi_350kt_fan,oew_fan_r_pivot,0.05742447828641285,,,0.04115844325612252,,,-0.01626603503029033,128,1.0,128,log
E[Hydrogen fuel cell]@100nmi_350kt_fan,eta_motor,0.07577851966280702,,,0.07442801822555478,,,-0.0013505014372522384,128,1.0,128,log
E[Hydrogen fuel cell]@100nmi_350kt_fan,calibration_block,0.004751229910790793,,,0.0005813329732912588,,,-0.004169896937499534,128,1.0,128,log
E[Hydrogen fuel cell]@100nmi_350kt_fan,e_battery_Wh_per_kg,0.0,,,0.0,,,0.0,128,1.0,128,log
E[Hydrogen fuel cell]@100nmi_350kt_fan,fuel_cell_specific_power_kW_per_kg,0.6324748655668481,,,0.6921332788614726,,,0.05965841329462451,128,1.0,128,log
E[Hydrogen fuel cell]@100nmi_350kt_fan,eta_fuel_cell,0.05605692790183737,,,0.07931438418543493,,,0.023257456283597565,128,1.0,128,log
E[Hydrogen fuel cell]@100nmi_350kt_fan,liquid_hydrogen,0.0021608039501893068,,,0.0010491285215990238,,,-0.001111675428590283,128,1.0,128,log
E[Hydrogen fuel cell]@100nmi_350kt_fan,e_saf,0.0,,,0.0,,,0.0,128,1.0,128,log
E[Hydrogen fuel cell]@100nmi_350kt_fan,gamma_tank,0.002478428882064673,,,0.00199452970353255,,,-0.000483899178532123,128,1.0,128,log
E[Hydrogen fuel cell]@100nmi_350kt_fan,resto,0.0013572616543422358,,,0.003876421171622918,,,0.002519159517280682,128,1.0,128,log
E[Hydrogen fuel cell]@100nmi_450kt_fan,oew_fan_b,0.31646878721275445,,,0.38408367643036456,,,0.06761488921761011,125,0.9765625,128,log
E[Hydrogen fuel cell]@100nmi_450kt_fan,oew_fan_r_pivot,0.0190934137643946,,,0.028825466314919383,,,0.009732052550524783,125,0.9765625,128,log
E[Hydrogen fuel cell]@100nmi_450kt_fan,eta_motor,0.05329004525306376,,,0.06347843311978112,,,0.010188387866717358,125,0.9765625,128,log
E[Hydrogen fuel cell]@100nmi_450kt_fan,calibration_block,0.00355847230231304,,,0.0005286118026331566,,,-0.0030298604996798835,125,0.9765625,128,log
E[Hydrogen fuel cell]@100nmi_450kt_fan,e_battery_Wh_per_kg,0.0,,,0.0,,,0.0,125,0.9765625,128,log
E[Hydrogen fuel cell]@100nmi_450kt_fan,fuel_cell_specific_power_kW_per_kg,0.40427919941359264,,,0.6225575310121991,,,0.2182783315986065,125,0.9765625,128,log
E[Hydrogen fuel cell]@100nmi_450kt_fan,eta_fuel_cell,0.10335568259937508,,,0.0813778655447357,,,-0.021977817054639387,125,0.9765625,128,log
E[Hydrogen fuel cell]@100nmi_450kt_fan,liquid_hydrogen,-0.00034482369224698626,,,0.0009369695840665505,,,0.0012817932763135368,125,0.9765625,128,log
E[Hydrogen fuel cell]@100nmi_450kt_fan,e_saf,0.0,,,0.0,,,0.0,125,0.9765625,128,log
E[Hydrogen fuel cell]@100nmi_450kt_fan,gamma_tank,0.003929314116139787,,,0.0011603853363664008,,,-0.002768928779773386,125,0.9765625,128,log
E[Hydrogen fuel cell]@100nmi_450kt_fan,resto,0.008899500890836158,,,0.003363982566833154,,,-0.005535518324003004,125,0.9765625,128,log
E[Hydrogen combustion]@100nmi_350kt_fan,oew_fan_b,0.6572890092118947,,,0.662746408687374,,,0.0054573994754792965,128,1.0,128,log
E[Hydrogen combustion]@100nmi_350kt_fan,oew_fan_r_pivot,0.16117144726347093,,,0.14113181347346204,,,-0.020039633790008893,128,1.0,128,log
E[Hydrogen combustion]@100nmi_350kt_fan,eta_motor,0.0,,,0.0,,,0.0,128,1.0,128,log
E[Hydrogen combustion]@100nmi_350kt_fan,calibration_block,0.0330160921333601,,,0.06423847502332834,,,0.031222382889968245,128,1.0,128,log
E[Hydrogen combustion]@100nmi_350kt_fan,e_battery_Wh_per_kg,0.0,,,0.0,,,0.0,128,1.0,128,log
E[Hydrogen combustion]@100nmi_350kt_fan,fuel_cell_specific_power_kW_per_kg,0.0,,,0.0,,,0.0,128,1.0,128,log
E[Hydrogen combustion]@100nmi_350kt_fan,eta_fuel_cell,0.0,,,0.0,,,0.0,128,1.0,128,log
E[Hydrogen combustion]@100nmi_350kt_fan,liquid_hydrogen,0.13974332258025687,,,0.1218118991172099,,,-0.017931423463046978,128,1.0,128,log
E[Hydrogen combustion]@100nmi_350kt_fan,e_saf,0.0,,,0.0,,,0.0,128,1.0,128,log
E[Hydrogen combustion]@100nmi_350kt_fan,gamma_tank,0.013196914205461766,,,0.014002191091264847,,,0.0008052768858030808,128,1.0,128,log
E[Hydrogen combustion]@100nmi_350kt_fan,resto,0.0,,,0.0,,,0.0,128,1.0,128,log
E[Hydrogen combustion]@100nmi_450kt_fan,oew_fan_b,0.6616184286288075,,,0.6595971675258849,,,-0.002021261102922556,128,1.0,128,log
E[Hydrogen combustion]@100nmi_450kt_fan,oew_fan_r_pivot,0.15750809753755535,,,0.14058042706328305,,,-0.016927670474272294,128,1.0,128,log
E[Hydrogen combustion]@100nmi_450kt_fan,eta_motor,0.0,,,0.0,,,0.0,128,1.0,128,log
E[Hydrogen combustion]@100nmi_450kt_fan,calibration_block,0.05942784966960591,,,0.06808154290776128,,,0.008653693238155367,128,1.0,128,log
E[Hydrogen combustion]@100nmi_450kt_fan,e_battery_Wh_per_kg,0.0,,,0.0,,,0.0,128,1.0,128,log
E[Hydrogen combustion]@100nmi_450kt_fan,fuel_cell_specific_power_kW_per_kg,0.0,,,0.0,,,0.0,128,1.0,128,log
E[Hydrogen combustion]@100nmi_450kt_fan,eta_fuel_cell,0.0,,,0.0,,,0.0,128,1.0,128,log
E[Hydrogen combustion]@100nmi_450kt_fan,liquid_hydrogen,0.13776545533965417,,,0.11828653056481561,,,-0.019478924774838563,128,1.0,128,log
E[Hydrogen combustion]@100nmi_450kt_fan,e_saf,0.0,,,0.0,,,0.0,128,1.0,128,log
E[Hydrogen combustion]@100nmi_450kt_fan,gamma_tank,0.013509629031037614,,,0.014155633596311883,,,0.0006460045652742687,128,1.0,128,log
E[Hydrogen combustion]@100nmi_450kt_fan,resto,0.0,,,0.0,,,0.0,128,1.0,128,log
E[Hydrogen combustion]@1500nmi_450kt_fan,oew_fan_b,0.3383504896891051,,,0.34071933768970525,,,0.0023688480006001655,128,1.0,128,log
E[Hydrogen combustion]@1500nmi_450kt_fan,oew_fan_r_pivot,0.28972346554474226,,,0.2632863264009666,,,-0.026437139143775656,128,1.0,128,log
E[Hydrogen combustion]@1500nmi_450kt_fan,eta_motor,0.0,,,0.0,,,0.0,128,1.0,128,log
E[Hydrogen combustion]@1500nmi_450kt_fan,calibration_block,0.1173888644956568,,,0.10815961994996035,,,-0.009229244545696458,128,1.0,128,log
E[Hydrogen combustion]@1500nmi_450kt_fan,e_battery_Wh_per_kg,0.0,,,0.0,,,0.0,128,1.0,128,log
E[Hydrogen combustion]@1500nmi_450kt_fan,fuel_cell_specific_power_kW_per_kg,0.0,,,0.0,,,0.0,128,1.0,128,log
E[Hydrogen combustion]@1500nmi_450kt_fan,eta_fuel_cell,0.0,,,0.0,,,0.0,128,1.0,128,log
E[Hydrogen combustion]@1500nmi_450kt_fan,liquid_hydrogen,0.21441521719396156,,,0.1771494208849686,,,-0.03726579630899296,128,1.0,128,log
E[Hydrogen combustion]@1500nmi_450kt_fan,e_saf,0.0,,,0.0,,,0.0,128,1.0,128,log
E[Hydrogen combustion]@1500nmi_450kt_fan,gamma_tank,0.10520434393386881,,,0.09984869853149661,,,-0.005355645402372197,128,1.0,128,log
E[Hydrogen combustion]@1500nmi_450kt_fan,resto,0.0,,,0.0,,,0.0,128,1.0,128,log
E[Hydrogen combustion]@6000nmi_450kt_fan,oew_fan_b,0.43956852655728285,,,0.41757767034172166,,,-0.021990856215561183,128,1.0,128,log
E[Hydrogen combustion]@6000nmi_450kt_fan,oew_fan_r_pivot,0.19341266591544454,,,0.1790838822265031,,,-0.014328783688941443,128,1.0,128,log
E[Hydrogen combustion]@6000nmi_450kt_fan,eta_motor,0.0,,,0.0,,,0.0,128,1.0,128,log
E[Hydrogen combustion]@6000nmi_450kt_fan,calibration_block,0.06801859798015834,,,0.050562542260354754,,,-0.01745605571980359,128,1.0,128,log
E[Hydrogen combustion]@6000nmi_450kt_fan,e_battery_Wh_per_kg,0.0,,,0.0,,,0.0,128,1.0,128,log
E[Hydrogen combustion]@6000nmi_450kt_fan,fuel_cell_specific_power_kW_per_kg,0.0,,,0.0,,,0.0,128,1.0,128,log
E[Hydrogen combustion]@6000nmi_450kt_fan,eta_fuel_cell,0.0,,,0.0,,,0.0,128,1.0,128,log
E[Hydrogen combustion]@6000nmi_450kt_fan,liquid_hydrogen,0.10972522776695275,,,0.08249050312024196,,,-0.027234724646710784,128,1.0,128,log
E[Hydrogen combustion]@6000nmi_450kt_fan,e_saf,0.0,,,0.0,,,0.0,128,1.0,128,log
E[Hydrogen combustion]@6000nmi_450kt_fan,gamma_tank,0.2602425968119661,,,0.2621349939546143,,,0.0018923971426482167,128,1.0,128,log
E[Hydrogen combustion]@6000nmi_450kt_fan,resto,0.0,,,0.0,,,0.0,128,1.0,128,log
E[Hydrogen combustion]@1500nmi_250kt_propeller,oew_fan_b,0.1533004930213195,,,0.1609960522439478,,,0.007695559222628295,128,1.0,128,log
E[Hydrogen combustion]@1500nmi_250kt_propeller,oew_fan_r_pivot,0.1525231527226615,,,0.16081329459613694,,,0.008290141873475432,128,1.0,128,log
E[Hydrogen combustion]@1500nmi_250kt_propeller,eta_motor,0.0,,,0.0,,,0.0,128,1.0,128,log
E[Hydrogen combustion]@1500nmi_250kt_propeller,calibration_block,0.22752021660460853,,,0.2077266967894033,,,-0.01979351981520522,128,1.0,128,log
E[Hydrogen combustion]@1500nmi_250kt_propeller,e_battery_Wh_per_kg,0.0,,,0.0,,,0.0,128,1.0,128,log
E[Hydrogen combustion]@1500nmi_250kt_propeller,fuel_cell_specific_power_kW_per_kg,0.0,,,0.0,,,0.0,128,1.0,128,log
E[Hydrogen combustion]@1500nmi_250kt_propeller,eta_fuel_cell,0.0,,,0.0,,,0.0,128,1.0,128,log
E[Hydrogen combustion]@1500nmi_250kt_propeller,liquid_hydrogen,0.1503934405679131,,,0.13796851942932034,,,-0.012424921138592754,128,1.0,128,log
E[Hydrogen combustion]@1500nmi_250kt_propeller,e_saf,0.0,,,0.0,,,0.0,128,1.0,128,log
E[Hydrogen combustion]@1500nmi_250kt_propeller,gamma_tank,0.11670532853143381,,,0.13094437713422863,,,0.014239048602794818,128,1.0,128,log
E[Hydrogen combustion]@1500nmi_250kt_propeller,resto,0.17087234320087208,,,0.19162268110636405,,,0.020750337905491967,128,1.0,128,log
E[e-SAF combustion]@100nmi_350kt_fan,oew_fan_b,0.1981073301308752,,,0.24979021023453482,,,0.05168288010365962,128,1.0,128,log
E[e-SAF combustion]@100nmi_350kt_fan,oew_fan_r_pivot,0.05895627421705232,,,0.04983635664648127,,,-0.009119917570571047,128,1.0,128,log
E[e-SAF combustion]@100nmi_350kt_fan,eta_motor,0.0,,,0.0,,,0.0,128,1.0,128,log
E[e-SAF combustion]@100nmi_350kt_fan,calibration_block,0.025174425377496507,,,0.03904584759127944,,,0.01387142221378293,128,1.0,128,log
E[e-SAF combustion]@100nmi_350kt_fan,e_battery_Wh_per_kg,0.0,,,0.0,,,0.0,128,1.0,128,log
E[e-SAF combustion]@100nmi_350kt_fan,fuel_cell_specific_power_kW_per_kg,0.0,,,0.0,,,0.0,128,1.0,128,log
E[e-SAF combustion]@100nmi_350kt_fan,eta_fuel_cell,0.0,,,0.0,,,0.0,128,1.0,128,log
E[e-SAF combustion]@100nmi_350kt_fan,liquid_hydrogen,0.108566343386047,,,0.11536799913689035,,,0.0068016557508433495,128,1.0,128,log
E[e-SAF combustion]@100nmi_350kt_fan,e_saf,0.5536459698531854,,,0.5545728821168376,,,0.0009269122636522686,128,1.0,128,log
E[e-SAF combustion]@100nmi_350kt_fan,gamma_tank,0.0,,,0.0,,,0.0,128,1.0,128,log
